,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RA_yes,BR_yes,TS_yes,HZ_yes,DZ_yes
1307,87,63,75,60,65,0,10,-,-,0.64,29.19,29.85,10.5,20,11.9,1,1,1,0,0
1308,89,68,79,58,66,0,14,-,-,0.01,29.21,29.84,4.8,30,7.9,0,0,0,1,0
1309,69,54,62,50,56,3, 0,-,-,0.00,29.42,30.05,5.4,5,7.5,0,0,0,0,0
1310,68,51,60,46,52,5, 0,-,-,0.00,29.52,30.17,5.1,5,6.0,0,0,0,0,0
1311,74,50,62,45,53,3, 0,-,-,0.00,29.50,30.17,3.2,7,4.6,0,0,0,0,0
1312,85,54,70,49,58,0, 5,-,-,0.00,29.41,30.08,1.7,15,4.5,0,0,0,0,0
1313,90,67,79,62,67,0,14,-,-,0.08,29.31,29.97,6.3,21,7.7,0,0,1,0,0
1314,85,61,73,65,68,0, 8,-,-,0.50,29.26,29.90,5.3,24,9.7,1,1,0,0,0
1315,73,58,66,54,59,0, 1,-,-,0.68,29.35,29.99,8.3,4,9.1,1,1,0,1,0
1316,77,57,67,55,59,0, 2,-,-,0.00,29.42,30.07,8.8,4,9.7,0,0,0,0,0
1317,79,57,68,53,59,0, 3,-,-,0.00,29.49,30.13,7.1,7,8.0,0,0,0,0,0
1318,89,60,75,53,62,0,10,-,-,0.00,29.45,30.10,5.1,11,7.4,0,0,0,0,0
1319,92,69,81,60,68,0,16,-,-,0.005,29.31,29.95,12.0,18,12.1,0,0,0,0,0
1320,85,69,77,65,70,0,12,-,-,0.20,29.18,29.82,13.4,22,15.0,0,0,0,0,0
1321,82,70,76,53,62,0,11,-,-,0.00,29.24,29.88,3.7,29,10.5,0,0,0,0,0
1322,72,58,65,56,59,0, 0,-,-,0.12,29.18,29.84,8.5,6,10.9,1,1,0,0,0
1323,75,56,66,44,55,0, 1,-,-,0.00,29.29,29.94,6.5,6,7.8,0,0,0,0,0
1324,82,54,68,42,55,0, 3,-,-,0.00,29.32,29.97,4.8,9,5.6,0,0,0,0,0
1325,85,62,74,51,60,0, 9,-,-,0.12,29.23,29.89,4.2,10,7.1,1,0,0,0,0
1326,70,55,63,48,55,2, 0,-,-,0.21,29.33,29.97,15.4,1,15.7,1,1,0,0,0
1327,79,56,68,52,58,0, 3,-,-,0.00,29.29,29.94,6.3,4,8.0,0,0,0,0,0
1328,70,59,65,56,59,0, 0,-,-,0.45,29.17,29.85,8.3,3,9.1,1,1,0,0,1
1329,69,62,66,60,62,0, 1,-,-,0.03,29.05,29.70,2.2,36,5.8,1,1,0,1,1
1330,82,63,73,59,64,0, 8,-,-,0.01,29.13,29.77,8.9,26,9.8,0,1,0,0,1
1331,75,57,66,45,55,0, 1,-,-,0.00,29.32,29.95,3.4,34,7.5,0,0,0,0,0
1332,80,57,69,43,56,0, 4,-,-,0.00,29.37,30.02,7.5,17,8.6,0,0,0,0,0
1333,86,64,75,58,65,0,10,-,-,0.005,29.24,29.89,13.4,19,14.5,0,0,0,0,0
1334,90,69,80,64,70,0,15,-,-,0.00,29.31,29.96,7.1,21,8.8,0,0,0,0,0
1335,93,79,86,68,74,0,21,-,-,0.00,29.22,29.85,11.5,21,13.9,0,0,0,0,0
1336,85,63,74,67,70,0, 9,-,-,0.80,29.29,29.92,3.3,23,10.6,1,1,1,0,0
1337,82,60,71,66,68,0, 6,-,-,0.39,29.39,30.03,5.4,6,7.6,1,1,1,1,0
1338,86,66,76,67,70,0,11,-,-,0.03,29.28,29.93,2.6,29,8.8,1,1,0,0,0
1339,85,63,74,65,67,0, 9,-,-,0.73,29.26,29.91,2.1,17,6.5,1,1,0,0,0
1340,82,66,74,64,67,0, 9,-,-,0.00,29.23,29.87,4.8,8,5.8,0,1,0,0,0
1341,84,69,77,69,71,0,12,-,-,0.16,29.18,29.82,1.9,22,5.5,1,1,0,0,0
1342,85,70,78,70,72,0,13,-,-,1.15,29.21,29.83,0.9,15,5.7,1,1,0,0,0
1343,79,62,71,63,65,0, 6,-,-,0.02,29.34,29.96,5.3,4,6.2,0,1,0,1,0
1344,77,60,69,60,63,0, 4,-,-,0.00,29.38,30.03,5.5,6,7.1,0,1,0,1,0
1345,91,62,77,65,70,0,12,-,-,0.00,29.34,29.98,7.2,16,9.0,0,1,0,1,0
1346,88,75,82,70,73,0,17,-,-,0.16,29.31,29.95,11.1,17,11.7,1,0,1,0,0
1347,88,71,80,70,73,0,15,-,-,0.04,29.26,29.89,12.4,21,13.2,0,0,0,0,0
1348,88,68,78,71,73,0,13,-,-,2.06,29.10,29.75,9.0,19,12.7,1,1,1,0,0
1349,84,68,76,64,68,0,11,-,-,0.04,29.08,29.71,14.9,24,14.6,1,1,0,0,1
1350,74,58,66,56,60,0, 1,-,-,0.12,29.28,29.90,6.3,30,9.7,1,1,0,1,1
1351,75,57,66,51,58,0, 1,-,-,0.05,29.47,30.10,1.8,1,7.0,1,1,0,0,1
1352,79,60,70,50,59,0, 5,-,-,0.00,29.60,30.25,2.8,6,7.1,0,0,0,1,0
1353,79,63,71,55,62,0, 6,-,-,0.01,29.47,30.15,9.2,21,9.6,1,0,0,1,0
1354,89,66,78,66,70,0,13,-,-,0.00,29.17,29.84,12.5,22,12.9,0,0,0,0,0
1355,89,72,81,66,71,0,16,-,-,0.48,29.05,29.70,9.1,27,10.3,1,0,1,0,0
1356,84,70,77,62,68,0,12,-,-,0.48,29.07,29.69,11.5,27,13.0,1,0,0,0,0
1357,81,64,73,58,64,0, 8,-,-,0.00,29.31,29.91,3.0,1,6.1,0,0,0,0,0
1358,78,63,71,56,62,0, 6,-,-,0.00,29.49,30.11,4.5,9,5.4,0,0,0,0,0
1359,83,63,73,54,63,0, 8,-,-,0.005,29.48,30.13,5.5,17,6.5,0,0,0,0,0
1360,81,70,76,69,72,0,11,-,-,3.31,29.30,29.96,8.6,21,10.6,1,1,1,0,0
1361,86,71,79,65,69,0,14,-,-,0.04,29.24,29.88,9.1,27,10.0,0,0,0,0,0
1362,81,64,73,57,63,0, 8,-,-,0.37,29.17,29.81,5.9,30,7.4,0,0,0,0,0
1363,71,57,64,53,58,1, 0,-,-,0.05,29.26,29.91,10.0,29,10.4,1,0,0,0,0
1364,73,56,65,50,57,0, 0,-,-,0.00,29.36,30.00,3.2,2,7.1,0,0,0,0,0
1365,78,58,68,53,60,0, 3,-,-,0.00,29.43,30.07,2.5,15,5.1,0,0,0,0,0
1366,81,64,73,55,62,0, 8,-,-,0.00,29.46,30.10,4.9,16,6.2,0,0,0,0,0
1367,80,62,71,56,63,0, 6,-,-,0.00,29.39,30.04,3.2,9,4.3,0,0,0,0,0
1368,84,66,75,59,65,0,10,-,-,0.00,29.37,30.01,3.8,23,4.4,0,0,0,0,0
1369,87,68,78,63,69,0,13,-,-,0.00,29.41,30.04,7.6,19,8.0,0,0,0,0,0
1370,91,72,82,70,74,0,17,-,-,0.19,29.34,29.96,9.6,21,12.9,1,1,1,0,0
1371,76,64,70,56,61,0, 5,-,-,0.00,29.47,,16.4,2,16.7,0,0,0,0,0
1372,75,60,68,52,59,0, 3,-,-,0.00,29.44,30.10,5.0,4,8.2,0,0,0,0,0
1373,77,60,69,57,62,0, 4,-,-,0.005,29.31,29.97,8.7,21,9.2,0,0,0,0,0
1374,85,70,78,67,70,0,13,-,-,0.00,29.16,29.81,7.0,23,8.1,0,0,0,0,0
1375,89,66,78,62,68,0,13,-,-,0.04,29.13,29.75,11.4,30,14.2,0,1,0,0,0
1376,73,62,68,50,58,0, 3,-,-,0.00,29.38,30.01,10.0,36,12.2,0,0,0,0,0
1377,81,60,71,55,62,0, 6,-,-,0.00,29.34,29.99,4.8,29,8.0,0,0,0,0,0
1378,80,61,71,58,62,0, 6,-,-,0.00,29.36,30.00,1.1,6,5.4,0,0,0,0,0
1379,85,63,74,59,65,0, 9,-,-,0.00,29.36,30.00,7.6,25,8.5,0,1,0,1,0
1380,83,67,75,60,65,0,10,-,-,0.21,29.41,30.05,5.5,23,7.3,1,0,1,1,0
1381,84,63,74,56,63,0, 9,-,-,0.00,29.46,30.10,2.6,5,4.6,0,0,0,0,0
1382,87,66,77,62,67,0,12,-,-,0.00,29.44,30.08,2.6,20,6.5,0,0,0,0,0
1383,88,68,78,64,69,0,13,-,-,1.82,29.39,30.04,3.3,30,8.9,1,1,1,0,0
1384,80,68,74,66,69,0, 9,-,-,0.07,29.37,30.01,2.3,4,5.2,1,1,0,0,0
1385,81,65,73,57,64,0, 8,-,-,0.00,29.39,30.03,4.8,3,6.3,0,0,0,0,0
1386,81,69,75,61,66,0,10,-,-,0.00,29.40,30.04,8.7,9,9.3,0,0,0,0,0
1387,82,70,76,60,66,0,11,-,-,0.00,29.39,30.03,10.7,7,11.1,0,0,0,0,0
1388,80,68,74,59,65,0, 9,-,-,0.00,29.39,30.04,9.7,6,10.5,0,0,0,0,0
1389,82,71,77,62,67,0,12,-,-,0.00,29.33,29.98,7.2,4,8.4,0,0,0,0,0
1390,84,68,76,67,69,0,11,-,-,1.16,29.17,29.83,4.0,31,8.1,1,1,0,0,0
1391,70,63,67,59,62,0, 2,-,-,0.16,29.23,29.86,9.7,31,11.2,1,1,0,0,0
1392,83,59,71,59,63,0, 6,-,-,0.00,29.34,29.98,3.4,31,8.0,0,0,0,0,0
1393,73,61,67,50,58,0, 2,-,-,0.00,29.41,30.05,7.6,5,8.9,0,0,0,0,0
1394,79,55,67,51,59,0, 2,-,-,0.00,29.35,30.01,5.5,23,6.2,0,0,0,0,0
1395,81,64,73,64,67,0, 8,-,-,0.00,29.26,29.90,7.9,22,8.3,0,0,0,0,0
1396,72,66,69,64,66,0, 4,-,-,0.00,29.29,29.94,7.8,2,8.6,0,1,0,0,0
1397,85,67,76,66,69,0,11,-,-,0.00,29.18,29.84,2.7,23,5.7,0,0,0,1,0
1398,86,73,80,68,71,0,15,-,-,0.13,29.08,29.71,10.6,23,11.5,1,1,0,0,0
1399,87,68,78,67,71,0,13,-,-,0.00,29.23,29.84,7.9,24,8.1,0,0,0,0,0
1400,83,71,77,72,73,0,12,-,-,1.29,29.26,29.90,4.0,18,6.3,1,1,1,0,0
1401,87,74,81,73,75,0,16,-,-,3.17,29.28,29.91,5.7,23,7.3,1,1,1,0,0
1402,87,71,79,72,74,0,14,-,-,0.50,29.31,29.94,1.6,8,3.9,0,1,0,0,0
1403,89,73,81,73,75,0,16,-,-,0.00,29.33,29.96,6.3,12,7.3,0,0,0,0,0
1404,92,73,83,72,74,0,18,-,-,0.78,29.33,29.97,4.0,18,7.1,1,0,1,0,0
1405,86,49,,68,71,,,-,-,0.005,29.41,30.04,1.3,15,5.8,0,0,0,0,0
1406,81,70,76,63,67,0,11,-,-,0.00,29.46,30.09,6.4,6,7.1,0,0,0,0,0
1407,77,69,73,61,66,0, 8,-,-,0.02,29.41,30.06,7.3,8,8.5,1,0,0,0,1
1408,88,73,81,69,72,0,16,-,-,0.00,29.26,29.91,9.9,17,10.5,0,0,0,0,0
1409,86,74,80,69,72,0,15,-,-,0.005,29.21,29.83,11.4,22,12.4,0,0,0,0,0
1410,87,71,79,69,72,0,14,-,-,0.00,29.25,29.88,6.9,21,7.7,0,0,0,0,0
1411,85,74,80,69,72,0,15,-,-,0.005,29.13,29.76,12.7,22,13.2,0,0,0,0,0
1412,85,69,77,62,67,0,12,-,-,0.00,29.24,29.87,5.8,27,6.7,0,0,0,0,0
1413,85,67,76,63,68,0,11,-,-,0.00,29.33,29.96,5.9,21,6.9,0,0,0,0,0
1414,87,73,80,69,72,0,15,-,-,0.22,29.26,29.92,12.0,19,12.7,1,0,1,0,0
1415,89,67,78,69,72,0,13,-,-,0.43,29.34,29.94,7.3,26,12.1,1,0,0,0,0
1416,76,62,69,54,60,0, 4,-,-,0.00,29.48,30.11,4.7,36,8.1,0,0,0,0,0
1417,79,58,69,53,60,0, 4,-,-,0.00,29.49,30.15,2.2,11,4.6,0,0,0,0,0
1418,79,60,70,54,61,0, 5,-,-,0.00,29.39,30.06,5.2,17,5.9,0,0,0,0,0
1419,81,66,74,62,66,0, 9,-,-,0.01,29.24,29.92,8.2,19,8.5,1,0,0,0,0
1420,82,58,70,64,67,0, 5,-,-,1.61,29.03,29.66,8.9,24,16.1,1,1,0,0,1
1421,58,52,55,45,50,10, 0,-,-,0.00,29.51,30.14,9.5,34,10.6,0,0,0,0,0
1422,57,46,52,48,50,13, 0,-,-,0.10,29.60,30.26,11.0,34,11.8,1,1,0,0,1
1423,60,42,51,42,47,14, 0,-,-,0.01,29.66,30.33,3.1,33,6.9,0,0,0,0,0
1424,67,46,57,44,51,8, 0,-,-,0.00,29.57,30.25,4.2,22,4.7,0,0,0,0,0
1425,62,54,58,50,54,7, 0,-,-,0.005,29.46,30.13,2.9,29,6.4,1,0,0,0,1
1426,69,47,58,46,52,7, 0,-,-,0.00,29.47,30.15,1.5,34,4.7,0,0,0,0,0
1427,72,49,61,48,54,4, 0,-,-,0.00,29.36,30.02,1.5,16,4.0,0,0,0,0,0
1428,72,53,63,54,57,2, 0,-,-,0.00,29.46,30.11,4.8,3,5.9,0,0,0,0,0
1429,76,57,67,49,57,0, 2,-,-,0.00,29.38,30.05,10.0,18,10.5,0,0,0,0,0
1430,80,63,72,62,65,0, 7,-,-,0.12,29.17,29.83,11.5,22,12.1,1,0,0,0,0
1431,70,52,61,51,56,4, 0,-,-,0.005,29.31,29.93,9.4,31,12.9,0,0,0,0,0
1432,69,48,59,45,52,6, 0,-,-,0.00,29.59,30.22,1.3,33,6.2,0,0,0,0,0
1433,76,50,63,48,55,2, 0,-,-,0.00,29.64,30.30,3.3,17,6.2,0,0,0,0,0
1434,77,54,66,50,57,0, 1,-,-,0.00,29.63,30.29,4.1,13,5.4,0,0,0,0,0
1435,78,58,68,54,59,0, 3,-,-,0.00,29.58,30.24,1.9,13,3.7,0,0,0,0,0
1436,81,59,70,55,61,0, 5,-,-,0.00,29.57,30.22,4.7,9,5.2,0,0,0,0,0
1437,79,61,70,57,62,0, 5,-,-,0.00,29.54,30.19,4.0,8,4.7,0,0,0,0,0
1438,79,58,69,57,62,0, 4,-,-,0.00,29.44,30.10,2.6,8,3.3,0,1,0,0,0
1439,84,57,71,57,61,0, 6,-,-,0.005,29.33,29.99,4.5,34,9.0,1,0,0,1,0
1440,61,51,56,49,52,9, 0,-,-,0.005,29.36,30.02,9.1,2,10.7,0,1,0,0,1
1441,73,52,63,51,57,2, 0,-,-,0.005,29.28,29.95,8.0,13,8.6,1,0,0,0,0
1442,75,66,71,63,65,0, 6,-,-,0.72,29.10,29.78,7.2,17,7.9,1,1,1,0,0
1443,68,46,57,47,52,8, 0,-,-,1.05,29.02,29.66,14.0,28,15.6,1,1,0,0,0
1444,49,37,43,35,41,22, 0,-,-,0.05,29.07,29.74,13.6,25,13.5,1,0,0,0,1
1445,56,42,49,36,44,16, 0,-,-,0.005,29.02,29.70,10.1,23,10.7,1,0,0,0,0
1446,63,48,56,40,47,9, 0,-,-,0.01,28.95,29.62,9.5,23,10.5,0,0,0,0,0
1447,69,49,59,45,51,6, 0,-,-,0.00,29.06,29.70,10.3,24,11.7,0,0,0,0,0
1448,67,48,58,36,48,7, 0,-,-,0.00,29.34,29.97,10.7,27,11.2,0,0,0,0,0
1449,64,50,57,36,46,8, 0,-,-,0.00,29.44,30.09,3.4,2,6.3,0,0,0,0,0
1450,59,44,52,40,46,13, 0,-,-,0.00,29.49,30.16,3.8,2,5.2,0,0,0,0,0
1451,60,40,50,36,44,15, 0,-,-,0.00,29.53,30.20,3.5,8,4.7,0,0,0,0,0
1452,64,45,55,44,50,10, 0,-,-,0.01,29.31,30.00,9.5,14,9.9,1,1,0,0,1
1453,71,59,65,61,62,0, 0,-,-,0.44,29.03,29.73,7.5,15,8.9,1,1,0,1,0
1454,67,54,61,59,60,4, 0,-,-,1.18,28.89,29.54,1.8,12,8.6,1,1,0,0,1
1455,58,53,56,53,54,9, 0,-,-,0.07,29.10,29.74,9.4,35,9.7,1,1,0,0,1
1456,58,53,56,52,53,9, 0,-,-,0.005,29.09,29.77,5.4,25,8.4,0,1,0,0,1
1457,63,49,56,48,52,9, 0,-,-,0.01,29.05,29.69,10.7,28,12.7,0,0,0,0,0
1458,52,39,46,40,44,19, 0,-,-,0.02,29.44,30.08,7.6,34,8.7,1,0,0,0,0
1459,57,36,47,40,44,18, 0,-,-,0.00,29.39,30.09,8.8,21,9.0,0,0,0,0,0
1460,66,50,58,46,51,7, 0,-,-,0.00,29.23,29.90,4.9,32,9.1,0,0,0,0,0
1461,54,49,52,41,46,13, 0,-,-,0.00,29.51,30.15,11.0,36,11.6,0,0,0,0,0
1462,56,43,50,38,44,15, 0,-,-,0.00,29.62,30.30,3.0,11,5.1,0,0,0,0,0
1463,62,41,52,41,47,13, 0,-,-,0.005,29.46,30.16,7.9,19,8.4,0,1,0,0,0
1464,68,54,61,48,53,4, 0,-,-,0.00,29.31,30.00,4.9,22,5.8,0,0,0,0,0
1465,75,52,64,41,52,1, 0,-,-,0.00,29.27,29.92,9.7,28,10.4,0,1,0,1,0
1466,66,44,55,33,45,10, 0,-,-,0.00,29.28,29.95,1.6,11,5.4,0,0,0,0,0
1467,79,54,67,52,59,0, 2,-,-,0.02,29.00,29.67,12.7,19,13.6,1,0,0,0,0
1468,66,48,57,40,48,8, 0,-,-,0.03,29.23,29.85,14.0,26,14.6,1,0,0,0,0
1469,49,40,45,34,42,20, 0,-,-,0.00,29.42,30.07,8.5,29,9.0,0,0,0,0,0
1470,53,37,45,35,42,20, 0,-,-,0.005,29.41,30.10,5.9,23,6.5,1,0,0,0,0
1471,49,34,42,29,36,23, 0,-,-,0.04,29.54,30.20,21.7,34,22.6,1,1,0,0,0
