,Unnamed: 0,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RA_yes,BR_yes,TS_yes,HZ_yes,DZ_yes,Sunset,Sunrise
1316,1316,2007-08-01,"South Avenue L, Chicago, IL 60617, USA",CULEX TERRITANS,11, S AVENUE L,T103,"1100  S AVENUE L, Chicago, IL",41.702724,-87.536497,5,1,0,91.5,69.0,80.5,62.5,69.5,0.0,15.5,0.0,29.315000534057614,29.989999771118164,2.799999952316284,11.0,3.900000095367432,0.0,0.0,0.0,0.5,0.0,1911.0,445.0
1317,1317,2007-08-01,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,2,0,91.5,69.0,80.5,62.5,69.5,0.0,15.5,0.0,29.315000534057614,29.989999771118164,2.799999952316284,11.0,3.900000095367432,0.0,0.0,0.0,0.5,0.0,1911.0,445.0
1318,1318,2007-08-01,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,9,0,91.5,69.0,80.5,62.5,69.5,0.0,15.5,0.0,29.315000534057614,29.989999771118164,2.799999952316284,11.0,3.900000095367432,0.0,0.0,0.0,0.5,0.0,1911.0,445.0
1319,1319,2007-08-01,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,1,0,91.5,69.0,80.5,62.5,69.5,0.0,15.5,0.0,29.315000534057614,29.989999771118164,2.799999952316284,11.0,3.900000095367432,0.0,0.0,0.0,0.5,0.0,1911.0,445.0
1320,1320,2007-08-01,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,4,0,91.5,69.0,80.5,62.5,69.5,0.0,15.5,0.0,29.315000534057614,29.989999771118164,2.799999952316284,11.0,3.900000095367432,0.0,0.0,0.0,0.5,0.0,1911.0,445.0
1321,1321,2007-08-01,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,2,0,91.5,69.0,80.5,62.5,69.5,0.0,15.5,0.0,29.315000534057614,29.989999771118164,2.799999952316284,11.0,3.900000095367432,0.0,0.0,0.0,0.5,0.0,1911.0,445.0
1322,1322,2007-08-01,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,1,0,91.5,69.0,80.5,62.5,69.5,0.0,15.5,0.0,29.315000534057614,29.989999771118164,2.799999952316284,11.0,3.900000095367432,0.0,0.0,0.0,0.5,0.0,1911.0,445.0
1323,1323,2007-08-01,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,1,0,91.5,69.0,80.5,62.5,69.5,0.0,15.5,0.0,29.315000534057614,29.989999771118164,2.799999952316284,11.0,3.900000095367432,0.0,0.0,0.0,0.5,0.0,1911.0,445.0
1324,1324,2007-08-01,"6600 South Kilpatrick Avenue, Chicago, IL 60629, USA",CULEX TERRITANS,66, S KILPATRICK AVE,T156,"6600  S KILPATRICK AVE, Chicago, IL",41.772846,-87.740029,9,1,0,91.5,69.0,80.5,62.5,69.5,0.0,15.5,0.0,29.315000534057614,29.989999771118164,2.799999952316284,11.0,3.900000095367432,0.0,0.0,0.0,0.5,0.0,1911.0,445.0
1325,1325,2007-08-01,"West 37th Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,81, W 37TH PL.,T157,"8100  W 37TH PL., Chicago, IL",41.825902,-87.667827,5,1,0,91.5,69.0,80.5,62.5,69.5,0.0,15.5,0.0,29.315000534057614,29.989999771118164,2.799999952316284,11.0,3.900000095367432,0.0,0.0,0.0,0.5,0.0,1911.0,445.0
1326,1326,2007-08-01,"West 37th Place, Chicago, IL, USA",CULEX PIPIENS,81, W 37TH PL.,T157,"8100  W 37TH PL., Chicago, IL",41.825902,-87.667827,5,1,0,91.5,69.0,80.5,62.5,69.5,0.0,15.5,0.0,29.315000534057614,29.989999771118164,2.799999952316284,11.0,3.900000095367432,0.0,0.0,0.0,0.5,0.0,1911.0,445.0
1327,1327,2007-08-02,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,27,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1328,1328,2007-08-02,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,8,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1329,1329,2007-08-02,"2200 West 113th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 113TH ST,T086,"2200  W 113TH ST, Chicago, IL",41.688324,-87.676709,8,8,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1330,1330,2007-08-02,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,10,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1331,1331,2007-08-02,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX RESTUANS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,2,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1332,1332,2007-08-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,9,1,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1333,1333,2007-08-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,11,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1334,1334,2007-08-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX RESTUANS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,18,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1335,1335,2007-08-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,5,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1336,1336,2007-08-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX PIPIENS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,3,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1337,1337,2007-08-02,"2200 West 89th Street, Chicago, IL 60643, USA",CULEX SALINARIUS,22, W 89TH ST,T096,"2200  W 89TH ST, Chicago, IL",41.731922,-87.677512,8,3,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1338,1338,2007-08-02,"South Vincennes Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,4,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1339,1339,2007-08-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,10,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1340,1340,2007-08-02,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,3,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1341,1341,2007-08-02,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS/RESTUANS,11, S STATE ST,T092,"1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8,6,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1342,1342,2007-08-02,"1100 South State Street, Chicago, IL 60605, USA",CULEX PIPIENS,11, S STATE ST,T092,"1100  S STATE ST, Chicago, IL",41.869216,-87.627561,8,3,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1343,1343,2007-08-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,3,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1344,1344,2007-08-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,8,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1345,1345,2007-08-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,14,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1346,1346,2007-08-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,1,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1347,1347,2007-08-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,2,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1348,1348,2007-08-02,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.72460799999998,8,9,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1349,1349,2007-08-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,1,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1350,1350,2007-08-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,50,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1351,1351,2007-08-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,50,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1352,1352,2007-08-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,49,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1353,1353,2007-08-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,50,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1354,1354,2007-08-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,20,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1355,1355,2007-08-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,21,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1356,1356,2007-08-02,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,7,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1357,1357,2007-08-02,"9300 South Doctor Martin Luther King Junior Drive, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,93, S DR MARTIN LUTHER KING JR DR,T162,"9300  S DR MARTIN LUTHER KING JR DR, Chicago, IL",41.725517,-87.61425799999998,8,2,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1358,1358,2007-08-02,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,10, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,9,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1359,1359,2007-08-02,"1000 West 95th Street, Chicago, IL 60643, USA",CULEX RESTUANS,10, W 95TH ST,T085,"1000  W 95TH ST, Chicago, IL",41.721474,-87.648064,8,1,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1360,1360,2007-08-02,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,10, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000003,9,3,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1361,1361,2007-08-02,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,10, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000003,9,2,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1362,1362,2007-08-02,"1000 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS,10, S CALIFORNIA AVE,T088,"1000  S CALIFORNIA AVE, Chicago, IL",41.869107,-87.69629300000003,9,1,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1363,1363,2007-08-02,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,10,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1364,1364,2007-08-02,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS/RESTUANS,96, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,2,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1365,1365,2007-08-02,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX RESTUANS,96, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,4,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1366,1366,2007-08-02,"9600 South Hoyne Avenue, Chicago, IL 60643, USA",CULEX PIPIENS,96, S HOYNE AVE,T161,"9600  S HOYNE AVE, Chicago, IL",41.719059,-87.675088,9,5,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1367,1367,2007-08-02,"2000 East 111th Street, Chicago, IL 60628, USA",CULEX PIPIENS/RESTUANS,20, E 111TH ST,T084,"2000  E 111TH ST, Chicago, IL",41.692555,-87.598865,8,3,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1368,1368,2007-08-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,8,4,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1369,1369,2007-08-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,8,12,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1370,1370,2007-08-02,"1100 North Artesian Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,11, S ARTESIAN AVE,T160,"1100  S ARTESIAN AVE, Chicago, IL",41.903002,-87.68826700000002,8,4,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1371,1371,2007-08-02,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999998,8,1,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1372,1372,2007-08-02,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.70373599999998,8,1,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1373,1373,2007-08-02,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,9,7,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1374,1374,2007-08-02,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,9,7,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1375,1375,2007-08-02,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,1,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1376,1376,2007-08-02,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999998,9,2,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1377,1377,2007-08-02,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999998,9,1,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1378,1378,2007-08-02,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,4,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1379,1379,2007-08-02,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,3,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1380,1380,2007-08-02,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,4,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1381,1381,2007-08-02,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1382,1382,2007-08-02,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,49,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
1383,1383,2007-08-02,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,4,0,91.0,71.5,81.5,66.0,71.5,0.0,16.5,0.0,29.28499984741211,29.959999084472656,6.0,24.5,6.550000190734862,0.0,0.0,0.0,0.5,0.0,1910.0,446.0
